"MaximumInscribedSphereRadius","TCoords:0","TCoords:1","Curvature","Torsion","FrenetTangent:0","FrenetTangent:1","FrenetTangent:2","FrenetNormal:0","FrenetNormal:1","FrenetNormal:2","FrenetBinormal:0","FrenetBinormal:1","FrenetBinormal:2","Points:0","Points:1","Points:2"
3.4592,0.80468,0,0.043693,-0.097444,-0.75096,-0.61756,-0.23383,-0.36315,0.090486,0.92732,-0.55152,0.7813,-0.29222,32.536,-45.777,-593.21
3.4555,0.80558,0,0.0362,-0.20355,-0.75375,-0.61694,-0.22635,-0.33154,0.05961,0.94156,-0.5674,0.78475,-0.24947,32.385,-45.901,-593.26
3.4519,0.80648,0,0.026022,-0.29142,-0.75575,-0.61664,-0.22044,-0.30569,0.0345,0.95151,-0.57913,0.78649,-0.21457,32.234,-46.025,-593.3
3.4482,0.80738,0,0.017411,-0.7546,-0.75698,-0.61662,-0.21627,-0.24403,-0.040258,0.96893,-0.60617,0.78623,-0.12,32.082,-46.148,-593.35
3.4445,0.80828,0,0.0093893,-2.6541,-0.75746,-0.61693,-0.21366,-0.056007,-0.26466,0.96272,-0.65048,0.74118,0.16591,31.93,-46.272,-593.39
3.4409,0.80918,0,0.0053787,-8.6695,-0.7572,-0.61761,-0.21264,0.57968,-0.78541,0.21701,-0.30104,0.041056,0.95273,31.778,-46.396,-593.43
3.4372,0.81008,0,0.011972,-1.7937,-0.7562,-0.61858,-0.21334,0.56851,-0.45968,-0.68227,0.32397,-0.63722,0.69928,31.626,-46.52,-593.47
3.4312,0.81098,0,0.017194,-0.59131,-0.7547,-0.61964,-0.21559,0.47701,-0.29262,-0.82876,0.45045,-0.7283,0.51641,31.474,-46.644,-593.52
3.4225,0.81188,0,0.013083,-1.3459,-0.7533,-0.62044,-0.21816,0.4351,-0.22139,-0.87274,0.49318,-0.75236,0.43672,31.323,-46.769,-593.56
3.4139,0.81278,0,0.017811,-0.96075,-0.75226,-0.62069,-0.22103,0.26553,0.021414,-0.96386,0.60299,-0.78376,0.1487,31.172,-46.893,-593.6
3.4053,0.81368,0,0.014668,-1.102,-0.75157,-0.62039,-0.22418,0.14565,0.17539,-0.97367,0.64337,-0.76443,-0.041457,31.021,-47.017,-593.65
3.3967,0.81458,0,0.018026,-0.7644,-0.75129,-0.61959,-0.22733,0.038582,0.30262,-0.95233,0.65885,-0.72424,-0.20345,30.871,-47.142,-593.69
3.3881,0.81548,0,0.020449,-0.69405,-0.75134,-0.61821,-0.23091,-0.057766,0.41017,-0.91018,0.65739,-0.67051,-0.34388,30.721,-47.265,-593.74
3.3795,0.81638,0,0.021767,-0.57126,-0.75177,-0.61628,-0.23463,-0.14397,0.50061,-0.85362,0.64352,-0.60794,-0.46506,30.57,-47.389,-593.79
3.3709,0.81728,0,0.024727,-0.39331,-0.75257,-0.61381,-0.23848,-0.19661,0.55508,-0.80823,0.62848,-0.56136,-0.53842,30.42,-47.512,-593.83
3.3623,0.81818,0,0.027886,-0.30212,-0.75371,-0.61078,-0.24262,-0.23662,0.59661,-0.76685,0.61313,-0.52058,-0.5942,30.269,-47.635,-593.88
3.3537,0.81908,0,0.031012,-0.39676,-0.75519,-0.60717,-0.24703,-0.2639,0.62659,-0.73331,0.60003,-0.4886,-0.63343,30.118,-47.756,-593.93
3.345,0.81998,0,0.03219,-0.18569,-0.75705,-0.60304,-0.25143,-0.32218,0.67935,-0.65931,0.5684,-0.41812,-0.70859,29.967,-47.877,-593.98
3.3364,0.82088,0,0.037627,-0.17153,-0.75923,-0.59832,-0.2561,-0.30249,0.67281,-0.67515,0.57626,-0.43512,-0.6918,29.816,-47.998,-594.03
3.3278,0.82178,0,0.039028,-0.51981,-0.76172,-0.59301,-0.26102,-0.34561,0.71265,-0.61048,0.54804,-0.3748,-0.74778,29.663,-48.117,-594.08
3.316,0.82268,0,0.040491,-0.67367,-0.7647,-0.58715,-0.26549,-0.40272,0.7571,-0.51441,0.50304,-0.28645,-0.81541,29.511,-48.235,-594.14
3.3022,0.82358,0,0.0423,-0.86359,-0.76831,-0.58071,-0.26921,-0.46629,0.79592,-0.38611,0.43849,-0.17112,-0.8823,29.357,-48.352,-594.19
3.2883,0.82448,0,0.044311,-0.76826,-0.77266,-0.57371,-0.27175,-0.53632,0.81897,-0.20406,0.33963,-0.011921,-0.94048,29.203,-48.468,-594.24
3.2745,0.82538,0,0.048142,-0.58937,-0.77776,-0.56612,-0.27312,-0.56376,0.82044,-0.095155,0.27795,0.079967,-0.95726,29.048,-48.582,-594.3
3.2607,0.82628,0,0.052445,-0.63222,-0.78356,-0.55791,-0.27345,-0.5857,0.81013,0.025426,0.20734,0.18008,-0.96155,28.891,-48.694,-594.35
3.2469,0.82718,0,0.057642,-0.51761,-0.7901,-0.54911,-0.27244,-0.59882,0.78641,0.15157,0.13102,0.28289,-0.95016,28.734,-48.805,-594.41
3.233,0.82808,0,0.06339,-0.26512,-0.79735,-0.53971,-0.27009,-0.59797,0.76701,0.23263,0.081606,0.347,-0.93431,28.575,-48.914,-594.46
3.2192,0.82898,0,0.068542,-0.38728,-0.80519,-0.5296,-0.26681,-0.5895,0.76373,0.26307,0.064445,0.36911,-0.92715,28.414,-49.021,-594.52
3.2054,0.82988,0,0.07648,-0.25913,-0.81369,-0.51883,-0.26216,-0.58129,0.72379,0.37179,-0.0031459,0.45491,-0.89053,28.252,-49.126,-594.57
3.1916,0.83078,0,0.080829,-0.086637,-0.82274,-0.50738,-0.25627,-0.56841,0.73159,0.3764,-0.0034896,0.45535,-0.89031,28.089,-49.229,-594.62
3.1805,0.83168,0,0.077695,0.074866,-0.83164,-0.49584,-0.25003,-0.55482,0.72293,0.41176,-0.023416,0.48116,-0.87632,27.923,-49.329,-594.67
3.173,0.83258,0,0.05971,0.44656,-0.83919,-0.48562,-0.24481,-0.54329,0.76878,0.33735,0.024378,0.41611,-0.90899,27.756,-49.428,-594.72
3.1655,0.83348,0,0.042916,0.63694,-0.8447,-0.47756,-0.24169,-0.53019,0.80843,0.25561,0.073326,0.34406,-0.93608,27.587,-49.524,-594.77
3.1579,0.83438,0,0.027123,1.8672,-0.84833,-0.47174,-0.24043,-0.49844,0.86469,0.062133,0.17859,0.17255,-0.96868,27.418,-49.619,-594.82
3.1504,0.83528,0,0.016396,5.4486,-0.85005,-0.46818,-0.24131,-0.22406,0.73605,-0.63877,0.47667,-0.48891,-0.73058,27.248,-49.713,-594.87
3.1429,0.83618,0,0.020542,3.276,-0.84989,-0.46689,-0.24434,0.2569,0.037753,-0.9657,0.4601,-0.88351,0.087858,27.077,-49.806,-594.91
3.1353,0.83708,0,0.034285,1.0273,-0.84791,-0.4679,-0.24924,0.42359,-0.31524,-0.84923,0.31879,-0.82565,0.46549,26.907,-49.9,-594.96
3.1278,0.83798,0,0.053881,0.50281,-0.84396,-0.47114,-0.25642,0.46345,-0.39977,-0.79082,0.27008,-0.78626,0.55574,26.738,-49.993,-595.01
3.1203,0.83888,0,0.069211,0.26335,-0.83801,-0.47657,-0.26572,0.499,-0.47234,-0.72656,0.22075,-0.74146,0.63364,26.57,-50.088,-595.07
3.1128,0.83978,0,0.081068,0.11243,-0.83037,-0.48376,-0.27651,0.51628,-0.4813,-0.70839,0.2096,-0.73098,0.64941,26.403,-50.184,-595.12
3.1109,0.84068,0,0.061955,0.089995,-0.82285,-0.49075,-0.28648,0.53501,-0.49916,-0.68162,0.19151,-0.71415,0.67329,26.237,-50.282,-595.18
3.1089,0.84158,0,0.039316,0.02893,-0.8174,-0.49575,-0.29342,0.54058,-0.48407,-0.68807,0.19908,-0.72105,0.66367,26.073,-50.381,-595.24
3.1069,0.84248,0,0.014757,0.80505,-0.81443,-0.49846,-0.29705,0.56069,-0.54422,-0.62406,0.14941,-0.6748,0.72271,25.91,-50.481,-595.29
3.1049,0.84338,0,0.0078519,1.199,-0.81402,-0.49892,-0.2974,-0.531,0.43173,0.72915,-0.23539,0.75146,-0.61636,25.747,-50.581,-595.35
3.1029,0.84428,0,0.031552,0.035735,-0.81614,-0.49711,-0.29461,-0.53814,0.46811,0.70091,-0.21052,0.73058,-0.64956,25.583,-50.68,-595.41
3.1009,0.84518,0,0.055162,-0.072858,-0.82078,-0.49302,-0.28852,-0.53137,0.47356,0.70242,-0.20967,0.72984,-0.65067,25.42,-50.78,-595.47
3.0989,0.84608,0,0.081231,0.047763,-0.82792,-0.48664,-0.27881,-0.51573,0.46524,0.71942,-0.22038,0.73942,-0.63616,25.255,-50.878,-595.53
3.0969,0.84698,0,0.10295,0.050017,-0.83733,-0.47779,-0.26569,-0.50596,0.4932,0.70764,-0.20707,0.72696,-0.65472,25.089,-50.974,-595.58
3.095,0.84788,0,0.11799,0.056859,-0.8483,-0.46679,-0.25,-0.48726,0.50329,0.71364,-0.2073,0.72719,-0.65438,24.92,-51.069,-595.64
3.0949,0.84878,0,0.099023,0.15992,-0.85872,-0.45557,-0.23465,-0.47428,0.53314,0.70058,-0.19407,0.71289,-0.67389,24.75,-51.161,-595.68
3.0948,0.84968,0,0.073376,0.35529,-0.86682,-0.4461,-0.22275,-0.46714,0.57036,0.67563,-0.17435,0.6897,-0.70279,24.577,-51.251,-595.73
3.0946,0.85059,0,0.046242,0.95071,-0.87244,-0.43883,-0.21512,-0.47613,0.66392,0.57663,-0.11022,0.6055,-0.78817,24.403,-51.339,-595.77
3.0945,0.85149,0,0.023103,3.3001,-0.87574,-0.43384,-0.21179,-0.47994,0.82981,0.28473,0.052219,0.351,-0.93492,24.228,-51.427,-595.82
3.0944,0.85239,0,0.015448,7.4858,-0.87689,-0.43117,-0.21249,-0.025731,0.48352,-0.87495,0.48,-0.76177,-0.43509,24.052,-51.513,-595.86
3.0943,0.85329,0,0.036849,1.1389,-0.87586,-0.43084,-0.21735,0.29125,-0.11286,-0.94997,0.38476,-0.89534,0.22433,23.876,-51.599,-595.9
3.0963,0.85419,0,0.044018,0.85044,-0.87322,-0.43236,-0.22483,0.35535,-0.24922,-0.9009,0.33348,-0.86658,0.37127,23.701,-51.686,-595.94
3.1055,0.85509,0,0.011997,13.697,-0.87106,-0.43444,-0.22915,0.48743,-0.82208,-0.29427,-0.060537,-0.36803,0.92784,23.526,-51.773,-595.99
3.1146,0.85599,0,0.032567,1.8955,-0.87093,-0.43617,-0.22636,-0.1369,-0.22705,0.96421,-0.47196,0.87075,0.13803,23.352,-51.86,-596.04
3.1237,0.85689,0,0.07423,0.38761,-0.87293,-0.43742,-0.21598,-0.20746,-0.067831,0.97589,-0.44153,0.89669,-0.031538,23.178,-51.947,-596.08
3.1328,0.85779,0,0.11065,0.033694,-0.87687,-0.43808,-0.19794,-0.2144,-0.012139,0.97667,-0.43026,0.89886,-0.083278,23.003,-52.035,-596.12
3.142,0.85869,0,0.13228,-0.3306,-0.88172,-0.43846,-0.17414,-0.18506,-0.018087,0.98256,-0.43397,0.89857,-0.065194,22.827,-52.122,-596.16
3.1517,0.85959,0,0.11029,-0.90823,-0.88526,-0.44016,-0.15026,-0.10113,-0.13317,0.98592,-0.45397,0.88799,0.073377,22.65,-52.21,-596.19
3.1615,0.86049,0,0.084905,-1.6142,-0.88606,-0.44456,-0.13141,0.034394,-0.34574,0.9377,-0.4623,0.82634,0.32164,22.473,-52.299,-596.22
3.1712,0.86139,0,0.071349,-2.2366,-0.88419,-0.45195,-0.11809,0.21933,-0.62487,0.74929,-0.41244,0.63661,0.65163,22.295,-52.388,-596.25
3.181,0.86229,0,0.071697,-2.0657,-0.87981,-0.46243,-0.10999,0.39205,-0.83681,0.38215,-0.26876,0.29309,0.91753,22.119,-52.48,-596.27
3.1906,0.86319,0,0.074964,-1.0143,-0.87342,-0.47504,-0.1071,0.47584,-0.87931,0.019623,-0.1035,-0.033825,0.99405,21.943,-52.573,-596.29
3.1971,0.86409,0,0.045652,-0.60397,-0.86758,-0.4856,-0.10727,0.49371,-0.86692,-0.068583,-0.059688,-0.11246,0.99186,21.769,-52.67,-596.31
3.2036,0.86499,0,0.0087918,-12.996,-0.8649,-0.49017,-0.10806,0.46398,-0.69863,-0.54464,0.19147,-0.5212,0.83168,21.595,-52.768,-596.33
3.2101,0.86589,0,0.031565,-1.038,-0.86592,-0.48808,-0.10933,-0.45092,0.85636,-0.25165,0.21645,-0.16861,-0.96162,21.422,-52.866,-596.35
3.2167,0.86679,0,0.069812,-0.29387,-0.87058,-0.47929,-0.11124,-0.46055,0.87335,-0.15861,0.17317,-0.086852,-0.98106,21.249,-52.963,-596.38
3.2232,0.86769,0,0.10288,-0.082628,-0.87848,-0.46411,-0.11344,-0.45366,0.88477,-0.10663,0.14986,-0.042203,-0.98781,21.074,-53.058,-596.4
3.2275,0.86859,0,0.10045,-0.13653,-0.88752,-0.44604,-0.1156,-0.4355,0.89395,-0.10576,0.15052,-0.043519,-0.98765,20.898,-53.149,-596.42
3.2312,0.86949,0,0.080581,-0.29433,-0.89533,-0.42979,-0.11694,-0.42885,0.90272,-0.034352,0.12033,0.019393,-0.99254,20.719,-53.236,-596.44
3.2349,0.87039,0,0.061031,-0.32756,-0.90134,-0.41697,-0.11717,-0.42064,0.9072,0.007355,0.10323,0.055915,-0.99308,20.54,-53.321,-596.47
3.2386,0.87129,0,0.041968,-0.82195,-0.90566,-0.40765,-0.11661,-0.42035,0.89928,0.12088,0.055592,0.15849,-0.98579,20.359,-53.403,-596.49
3.2423,0.87219,0,0.024205,-2.4516,-0.90842,-0.40189,-0.11514,-0.41288,0.81928,0.39788,-0.06557,0.40898,-0.91018,20.177,-53.484,-596.51
3.246,0.87309,0,0.014543,-5.8415,-0.90969,-0.39969,-0.11276,-0.18524,0.14751,0.97156,-0.37169,0.90471,-0.20822,19.995,-53.564,-596.54
3.2497,0.87399,0,0.019342,-1.8402,-0.90966,-0.40059,-0.10978,0.15643,-0.57526,0.80287,-0.38478,0.71316,0.58596,19.812,-53.644,-596.56
3.2537,0.87489,0,0.0035145,-32.709,-0.90921,-0.40199,-0.10837,0.40918,-0.8147,-0.41089,0.076884,-0.41793,0.90522,19.63,-53.725,-596.58
3.2577,0.87579,0,0.027225,-0.71976,-0.90928,-0.40111,-0.11098,-0.078306,0.42678,-0.90096,0.40875,-0.81053,-0.41947,19.447,-53.806,-596.6
3.2617,0.87669,0,0.053525,-0.12329,-0.91006,-0.3973,-0.11807,-0.10393,0.49452,-0.86293,0.40123,-0.77305,-0.49133,19.265,-53.886,-596.63
3.2657,0.87759,0,0.082639,-0.072316,-0.91141,-0.39048,-0.12981,-0.093609,0.50393,-0.85865,0.40071,-0.77044,-0.49584,19.082,-53.965,-596.65
3.2697,0.87849,0,0.10964,-0.049982,-0.91313,-0.38056,-0.14619,-0.083769,0.52611,-0.84628,0.39897,-0.76052,-0.51228,18.899,-54.042,-596.68
3.2737,0.87939,0,0.1381,-0.04012,-0.91495,-0.36738,-0.16706,-0.062877,0.53866,-0.84018,0.39865,-0.75821,-0.51594,18.717,-54.117,-596.71
3.2777,0.88029,0,0.1638,0.0040436,-0.91649,-0.35086,-0.1922,-0.039519,0.55749,-0.82924,0.39809,-0.7524,-0.5248,18.534,-54.189,-596.75
3.283,0.88119,0,0.16453,0.036685,-0.91723,-0.33255,-0.21933,-0.0053091,0.56074,-0.82798,0.39833,-0.75828,-0.51609,18.351,-54.257,-596.79
3.2894,0.88209,0,0.13419,0.057834,-0.91695,-0.31575,-0.24393,0.024051,0.56651,-0.8237,0.39827,-0.76116,-0.51187,18.168,-54.322,-596.83
3.2959,0.88299,0,0.10466,0.13741,-0.91603,-0.30232,-0.26362,0.054484,0.55734,-0.8285,0.3974,-0.77329,-0.49406,17.985,-54.383,-596.88
3.3023,0.88389,0,0.075396,0.26164,-0.91479,-0.29247,-0.27862,0.085957,0.53301,-0.84173,0.39469,-0.79395,-0.46245,17.802,-54.442,-596.94
3.3087,0.88479,0,0.046638,0.62364,-0.91351,-0.28626,-0.28905,0.13008,0.46768,-0.87428,0.38545,-0.83626,-0.38999,17.619,-54.5,-596.99
3.3152,0.88569,0,0.016527,4.5161,-0.91248,-0.28378,-0.29471,0.25233,0.17665,-0.95138,0.32204,-0.94248,-0.089582,17.436,-54.557,-597.05
3.3216,0.88659,0,0.017027,4.2579,-0.91178,-0.28505,-0.29565,0.16473,-0.91329,0.37251,-0.37619,0.29094,0.87968,17.253,-54.614,-597.11
3.3281,0.88749,0,0.044277,0.68344,-0.91134,-0.29001,-0.29216,0.037518,-0.76527,0.64261,-0.40994,0.57468,0.7083,17.07,-54.672,-597.17
3.3345,0.88839,0,0.074056,0.23747,-0.9111,-0.29867,-0.28406,0.011907,-0.70795,0.70616,-0.41201,0.64,0.64857,16.887,-54.73,-597.23
3.341,0.88929,0,0.0966,0.22005,-0.91089,-0.31053,-0.27174,0.014098,-0.68157,0.73161,-0.4124,0.66259,0.62522,16.705,-54.791,-597.29
3.3426,0.89019,0,0.089498,0.41911,-0.91072,-0.32277,-0.25768,0.0028457,-0.6288,0.77756,-0.41301,0.70741,0.57358,16.522,-54.855,-597.34
3.3437,0.89109,0,0.073889,0.67309,-0.91091,-0.33239,-0.24447,-0.029444,-0.53862,0.84203,-0.41156,0.77421,0.48085,16.34,-54.921,-597.39
3.3448,0.89199,0,0.058223,1.0904,-0.91161,-0.33869,-0.23291,-0.085755,-0.39745,0.91361,-0.402,0.85283,0.33328,16.157,-54.988,-597.44
3.346,0.89289,0,0.04831,1.6331,-0.91299,-0.34172,-0.22288,-0.18208,-0.14759,0.97214,-0.3651,0.92814,0.07253,15.974,-55.056,-597.48
3.3471,0.89379,0,0.039405,2.3692,-0.91507,-0.34149,-0.21454,-0.30562,0.24011,0.92138,-0.26313,0.9087,-0.32408,15.791,-55.125,-597.53
3.3483,0.89469,0,0.041413,2.1477,-0.91787,-0.338,-0.20804,-0.38259,0.61406,0.69033,-0.10558,0.71322,-0.69294,15.608,-55.193,-597.57
3.3494,0.89559,0,0.050048,1.3889,-0.92139,-0.33126,-0.20324,-0.38639,0.83699,0.38749,0.041749,0.43556,-0.89919,15.424,-55.26,-597.61
3.3506,0.89649,0,0.064037,0.93596,-0.92564,-0.32124,-0.19998,-0.36029,0.90976,0.20624,0.11568,0.26295,-0.95785,15.239,-55.326,-597.65
3.3517,0.89739,0,0.079262,0.58138,-0.9305,-0.30792,-0.19838,-0.32056,0.94661,0.03431,0.17723,0.09552,-0.97952,15.053,-55.389,-597.69
3.3528,0.89829,0,0.095544,0.30988,-0.93583,-0.29128,-0.19844,-0.29049,0.95628,-0.033778,0.1996,0.026034,-0.97953,14.867,-55.449,-597.73
3.353,0.89919,0,0.10247,0.11524,-0.94127,-0.2723,-0.19966,-0.25962,0.96172,-0.087684,0.21589,-0.030699,-0.97593,14.679,-55.505,-597.77
3.3522,0.90009,0,0.098424,0.065904,-0.94631,-0.25293,-0.20129,-0.24268,0.96724,-0.074474,0.21353,-0.021626,-0.9767,14.491,-55.558,-597.81
3.3514,0.90099,0,0.094165,0.078871,-0.95073,-0.23427,-0.20303,-0.21618,0.97043,-0.10744,0.2222,-0.058251,-0.97326,14.301,-55.607,-597.85
3.3505,0.90189,0,0.08958,-0.0027203,-0.95456,-0.21638,-0.2049,-0.20051,0.97502,-0.095563,0.22046,-0.050136,-0.97411,14.11,-55.652,-597.89
3.3497,0.90279,0,0.085188,0.042481,-0.95791,-0.1993,-0.20661,-0.18199,0.97822,-0.099826,0.22201,-0.058023,-0.97332,13.919,-55.693,-597.93
3.3489,0.90369,0,0.08092,0.093512,-0.96079,-0.183,-0.20831,-0.16403,0.98084,-0.10511,0.22356,-0.066816,-0.9724,13.726,-55.731,-597.97
3.3481,0.90459,0,0.076507,0.10617,-0.96321,-0.16752,-0.21017,-0.14215,0.98119,-0.13059,0.22809,-0.095912,-0.9689,13.534,-55.766,-598.02
3.3472,0.90549,0,0.072544,0.013895,-0.9652,-0.15284,-0.21218,-0.12503,0.98238,-0.13889,0.22967,-0.10753,-0.96731,13.34,-55.799,-598.06
3.3464,0.90639,0,0.067884,0.066789,-0.96688,-0.13898,-0.21407,-0.11311,0.98521,-0.12875,0.22879,-0.10027,-0.9683,13.146,-55.828,-598.1
3.3456,0.90729,0,0.064183,0.19378,-0.96824,-0.12594,-0.21598,-0.091814,0.98262,-0.16135,0.23255,-0.13639,-0.96297,12.952,-55.854,-598.14
3.3447,0.90819,0,0.06044,-0.1017,-0.96926,-0.11367,-0.21823,-0.069988,0.97762,-0.19838,0.23589,-0.17701,-0.95552,12.757,-55.878,-598.19
3.3459,0.90909,0,0.057192,-0.48746,-0.97013,-0.10205,-0.22006,-0.079425,0.99083,-0.10934,0.2292,-0.088594,-0.96934,12.563,-55.9,-598.23
3.3488,0.90999,0,0.05612,-0.52358,-0.97111,-0.090751,-0.22072,-0.091592,0.99578,-0.0064429,0.22037,0.013959,-0.97532,12.368,-55.919,-598.28
3.3517,0.91089,0,0.055709,-0.53236,-0.9722,-0.07961,-0.2202,-0.10358,0.98963,0.099515,0.20999,0.11956,-0.97037,12.173,-55.936,-598.32
3.3546,0.91179,0,0.056062,-0.72259,-0.97342,-0.068613,-0.2185,-0.11441,0.97218,0.2044,0.19839,0.22397,-0.95419,11.978,-55.951,-598.36
3.3575,0.91269,0,0.058468,-0.55058,-0.97487,-0.05777,-0.21517,-0.13658,0.91798,0.37236,0.17601,0.39239,-0.9028,11.782,-55.964,-598.41
3.3604,0.91359,0,0.059222,-0.47752,-0.97646,-0.04707,-0.21049,-0.13381,0.89761,0.41999,0.16917,0.43827,-0.88278,11.587,-55.974,-598.45
3.3633,0.91449,0,0.063224,-0.57851,-0.97816,-0.036487,-0.20462,-0.14311,0.83218,0.53571,0.15073,0.5533,-0.81923,11.391,-55.983,-598.49
3.3663,0.91539,0,0.067115,-0.33863,-0.98004,-0.026049,-0.19709,-0.1449,0.77235,0.61845,0.13611,0.63466,-0.76071,11.196,-55.989,-598.53
3.3692,0.91629,0,0.068875,-0.3403,-0.98195,-0.015738,-0.18848,-0.13678,0.74731,0.65024,0.13062,0.66428,-0.73598,11,-55.993,-598.57
3.3721,0.91719,0,0.075551,0.20616,-0.9839,-0.0054479,-0.17862,-0.13376,0.68526,0.71591,0.1185,0.72827,-0.67496,10.804,-55.995,-598.61
3.3834,0.91809,0,0.069817,0.99595,-0.98558,0.0052907,-0.16915,-0.096561,0.80326,0.58775,0.13898,0.59561,-0.79116,10.608,-55.995,-598.64
3.3955,0.91899,0,0.067838,1.0884,-0.98659,0.017018,-0.1623,-0.051707,0.9107,0.40981,0.15478,0.41271,-0.89761,10.412,-55.993,-598.67
3.4076,0.91989,0,0.068653,1.1676,-0.98697,0.029843,-0.15809,-0.0042488,0.97747,0.21104,0.16083,0.20897,-0.96461,10.215,-55.989,-598.71
3.4197,0.92079,0,0.072575,0.97967,-0.98666,0.043745,-0.15683,0.048198,0.99853,-0.024706,0.15552,-0.031935,-0.98732,10.019,-55.981,-598.74
3.4318,0.92169,0,0.078646,0.78387,-0.98564,0.058675,-0.15835,0.085861,0.98157,-0.17072,0.14542,-0.18187,-0.97251,9.822,-55.971,-598.77
3.4439,0.92259,0,0.087197,0.74426,-0.98389,0.074589,-0.16248,0.12386,0.93974,-0.31866,0.12892,-0.33365,-0.93384,9.6251,-55.958,-598.8
3.456,0.92349,0,0.097417,0.51532,-0.98126,0.091436,-0.1696,0.15882,0.88223,-0.44323,0.1091,-0.46186,-0.88022,9.428,-55.941,-598.83
3.4681,0.92439,0,0.10629,0.39254,-0.97771,0.10913,-0.17936,0.18663,0.84305,-0.50441,0.096169,-0.52664,-0.84463,9.2307,-55.921,-598.87
3.4802,0.92529,0,0.11671,0.29489,-0.97316,0.1276,-0.19152,0.21589,0.79446,-0.56765,0.07972,-0.59376,-0.80069,9.0331,-55.897,-598.91
3.4923,0.92619,0,0.11704,0.021242,-0.9677,0.14617,-0.20542,0.24238,0.76356,-0.59851,0.069367,-0.62897,-0.77433,8.8352,-55.869,-598.95
3.5047,0.92709,0,0.088182,-0.3412,-0.96242,0.16246,-0.21761,0.25903,0.78978,-0.55601,0.081537,-0.59148,-0.80218,8.6371,-55.837,-598.99
3.5172,0.92799,0,0.056206,-0.90886,-0.95853,0.17456,-0.22527,0.2616,0.85253,-0.4525,0.11306,-0.49266,-0.86284,8.439,-55.802,-599.04
3.5296,0.92889,0,0.028209,-3.7157,-0.95639,0.18235,-0.22817,0.20832,0.97341,-0.095276,0.20473,-0.13866,-0.96895,8.2408,-55.765,-599.08
3.542,0.92979,0,0.022817,-5.8383,-0.95616,0.18595,-0.22625,-0.15823,0.32207,0.9334,0.24644,0.92827,-0.27853,8.0429,-55.727,-599.13
3.5545,0.93069,0,0.046814,-1.3713,-0.95782,0.18535,-0.21962,-0.26611,-0.28351,0.92131,0.1085,0.94089,0.32088,7.8454,-55.688,-599.18
3.5669,0.93159,0,0.078819,-0.44845,-0.96128,0.18047,-0.20828,-0.26815,-0.43813,0.85798,0.063583,0.88061,0.46955,7.6484,-55.651,-599.22
3.5793,0.93249,0,0.11639,-0.24764,-0.96644,0.17116,-0.19157,-0.25227,-0.49149,0.83354,0.048517,0.8539,0.51817,7.4522,-55.615,-599.26
3.5918,0.93339,0,0.1535,-0.17043,-0.97296,0.15717,-0.16927,-0.22796,-0.53521,0.81338,0.037242,0.82997,0.55656,7.2568,-55.581,-599.3
3.6042,0.93429,0,0.19557,-0.10308,-0.98029,0.13812,-0.14126,-0.195,-0.56161,0.8041,0.031725,0.81579,0.57747,7.0624,-55.552,-599.33
3.6166,0.93519,0,0.24135,-0.074128,-0.98775,0.11364,-0.10695,-0.15337,-0.58045,0.79972,0.028804,0.80633,0.59077,6.8692,-55.527,-599.35
3.6291,0.93609,0,0.29087,-0.045845,-0.99434,0.083366,-0.065907,-0.10275,-0.59582,0.79652,0.027134,0.79878,0.60101,6.6774,-55.507,-599.37
3.6415,0.93699,0,0.34398,-0.018732,-0.99874,0.047,-0.017694,-0.04254,-0.60448,0.79549,0.026692,0.79524,0.60571,6.4871,-55.495,-599.38
3.6537,0.93789,0,0.38531,0.010131,-0.9993,0.0052485,0.037034,0.026221,-0.60778,0.79367,0.026674,0.79409,0.60722,6.2984,-55.489,-599.38
3.6471,0.93879,0,0.37367,0.082785,-0.9949,-0.037845,0.093522,0.097395,-0.6021,0.79245,0.026319,0.79752,0.60272,6.1116,-55.493,-599.37
3.6405,0.93969,0,0.35259,0.11187,-0.98596,-0.077943,0.14765,0.16539,-0.57671,0.80003,0.022792,0.81323,0.5815,5.9264,-55.504,-599.34
3.6338,0.94059,0,0.32036,0.10982,-0.97356,-0.11379,0.19808,0.22758,-0.55836,0.79777,0.019817,0.82176,0.56949,5.7427,-55.522,-599.31
3.6272,0.94149,0,0.29019,0.14882,-0.95882,-0.14513,0.24411,0.28371,-0.52822,0.80031,0.012794,0.83661,0.54765,5.5604,-55.546,-599.27
3.6206,0.94239,0,0.25802,0.16669,-0.9427,-0.17188,0.28594,0.33361,-0.495,0.8023,0.0036393,0.85172,0.52398,5.3793,-55.577,-599.22
3.614,0.94329,0,0.22675,0.19933,-0.92611,-0.19414,0.32348,0.37716,-0.45641,0.80588,-0.0088134,0.86833,0.49591,5.1992,-55.612,-599.16
3.6074,0.94419,0,0.19707,0.25304,-0.90974,-0.2121,0.35691,0.41436,-0.40999,0.81253,-0.026004,0.88709,0.46087,5.02,-55.652,-599.09
3.6007,0.94509,0,0.17086,0.30521,-0.89411,-0.22598,0.38666,0.44497,-0.3505,0.8241,-0.05071,0.90889,0.41394,4.8415,-55.696,-599.02
3.5941,0.94599,0,0.14454,0.37792,-0.87966,-0.23606,0.41288,0.46868,-0.28275,0.83689,-0.080813,0.92969,0.35936,4.6636,-55.742,-598.94
